std_account_name,class_of_trade,on_off_premise,address,city,state,zip_code,id
Nico Bottoni,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,35227ca4-c46e-49d7-9e73-b6ec2731bdf2
Jordan Mason,NON-RETAIL,OFF,685 Hartman Rd,Austell,GA,30168,baaed372-76b0-43e0-9951-8568ae0c7163
9435 UNCLASSIFIED ACCOUNT,UNASSIGNED,,8400 S Jones Blvd,Las Vegas,NV,89139,724c2af7-e2e7-4e88-b673-3e2d041bb3e1
2246 UNCLASSIFIED ACCOUNT,UNASSIGNED,,4849 Alpha Rd Ste 100,Dallas,TX,75244,8b23b361-282d-4a9f-ad29-5949f2396ff2
20696 UNCLASSIFIED ACCOUNT,UNASSIGNED,,9350 E Point Dr,Houston,TX,77054,7adfa919-28fd-4e9c-b7cb-16acf38170e8
9783 UNCLASSIFIED ACCOUNT,UNASSIGNED,,960 United Cir,Sparks,NV,89431,240d859a-f03d-48fa-8431-4e2270248ba1
ROBERT S OF WOODSIDE,SUPERMARKET,OFF,3015 WOODSIDE RD,WOODSIDE,CA,94062,c037f5d0-af32-4341-babe-9d294a5993f1
PLUM MARKET,SUPERMARKET,OFF,17801 BISCAYNE BLVD,MIAMI,FL,33160,84533921-7a87-43d2-8567-bf9128d805a4
HILLTOP RED APPLE MARKET,SUPERMARKET,OFF,2701 BEACON AVE S,SEATTLE,WA,98144,51a7215e-ec8c-4269-b49a-3c416f76e295
YES ORGANIC MARKET,SUPERMARKET,OFF,410 8TH ST SE,WASHINGTON,DC,20003,547dc818-da76-4421-8a8d-d33522eb5b96
QFC #807,SUPERMARKET,OFF,2746 N.E. 45TH,SEATTLE,WA,98105,c76350c4-1b9e-4e25-8b89-363500de14a1
BIANCHINI S MARKET,SUPERMARKET,OFF,3130 ALPINE RD #415,PORTOLA VALLEY,CA,94028,3e6bd9a5-7b1e-4d00-8ffe-f6c62f0ea3bd
MILAMS MARKET #3,SUPERMARKET,OFF,2969 SW 32 AVE,MIAMI,FL,33133,38aa11a9-ad6e-4423-b9fc-df29f839dc99
HEB CENTRAL MARKET 055,SUPERMARKET,OFF,1425 E SOUTHLAKE BOULEVARD,SOUTHLAKE,TX,76092,6091e510-a723-4c23-8c9f-784b17d5a959
VILLAGE MARKET THRIFTWAY,SUPERMARKET,OFF,20126 BALLINGER WAY,SHORELINE,WA,98155,ad5c3bd3-ae6b-40fe-a3a5-2ee89f853377
HEB CENTRAL MARKET 491,SUPERMARKET,OFF,3815 WESTHEIMER,HOUSTON,TX,77027,869962f1-975d-432e-9ebf-7f1cf5a19b3a
Super H Market Duluth,SUPERMARKET,OFF,2550 Pleasant Hill Rd,Duluth,GA,30096,71381d71-e730-4f56-9a67-de8d8ec6e5f1
Buford Hwy Farmers Market,SUPERMARKET,OFF,5600 Buford Hwy NE Ste Z,Doraville,GA,30340,706724cf-aeee-40ae-a612-fac0a3607e86
ROBERT S OF PORTOLA VALLEY,SUPERMARKET,OFF,4420 ALPINE RD,PORTOLA VALLEY,CA,94028,20eb9adb-e07d-40b7-9b0c-a9b56735e994
WILLOW MARKET,SUPERMARKET,OFF,60 MIDDLEFIELD RD,MENLO PARK,CA,94025,e4305732-b19b-454c-ad00-4f550dd8b0eb
JOHNNIE S SUPERSTORE,SUPERMARKET,OFF,370 PECKS RD,PITTSFIELD,MA,01201,91a9729b-2241-4fc5-aa93-6c3942884764
SUPER H MART,SUPERMARKET,OFF,2625 OLD DENTON ROAD SUITE 200,CARROLLTON,TX,75007,fc0464a3-b16a-4531-ac95-0df19ea2b334
STREETS MARKET & CAFE - 14TH S,SUPERMARKET,OFF,2400 14TH ST NW,WASHINGTON,DC,20009,5fc30465-5ca7-41bc-8cbb-617b8fe8efb2
CARDIFF SEASIDE MARKET,SUPERMARKET,OFF,2087 SAN ELIJO AV,CARDIFF BY THE SEA,CA,92007,2c374631-a974-430c-a0ce-5282afd94a14
QFC #839,SUPERMARKET,OFF,7823 28TH ST,MERCER ISLAND,WA,98040,b025a093-d40e-4476-a756-46675c8844ae
LEEVERS LOCAVORE,SUPERMARKET,OFF,2630 W 38TH AVENUE SUITE 101,DENVER,CO,80211,59bf143c-1e49-4ae2-a600-bce2834dfd62
VILLAGE MARKET,SUPERMARKET,OFF,12 E CARMEL VALLEY RD,CARMEL VALLEY,CA,93924,dc2e6c4f-d52e-474e-a053-73699d48fca0
JOSEPHS CLASSIC MARKET,SUPERMARKET,OFF,6000 GLADES RD,BOCA RATON,FL,33431,98717d9b-6934-4171-b8a7-6451fcf334ab
JOSEPHS CLASSIC MARKET,SUPERMARKET,OFF,2791 SOUTH DIXIE HIGHWAY,WEST PALM BEACH,FL,33405,01ca5ddf-e3e1-49c5-8a52-df2c99de3305
HEB CENTRAL MARKET 545,SUPERMARKET,OFF,4651 W FWY SUITE 100,FORT WORTH,TX,76107,8e9fe05c-3891-4c28-bcca-c90b09ff5bf5
HEB CENTRAL MARKET 552,SUPERMARKET,OFF,5750 E LOVERS LANE,DALLAS,TX,75206,0be7c281-fba4-4f62-8022-d47a965130cc
HEB CENTRAL MARKET 653,SUPERMARKET,OFF,10720 PRESTON ROAD STE.1018,DALLAS,TX,75230,b2d84d9d-c369-4f49-81f7-fbe14e4e6345
BIG JOHN S MARKET,SUPERMARKET,OFF,1345 HEALDSBURG AVE,HEALDSBURG,CA,95448,ce98ebac-0d0c-4c9a-b26a-5b4fc9440b14
ROXYS SPIRITS,SUPERMARKET,OFF,119 ASPEN AIRPORT BUSINESS,ASPEN,CO,81611,cbf84fb4-4679-4384-96d0-7056b4af5d92
MITSUWA MARKETPLACE,SUPERMARKET,OFF,100 LEGACY DRIVE SUITE 110,PLANO,TX,75023,b2c2c1d9-3a7f-4ebb-aeb8-908390e38f6f
MILAM S MARKET #7,SUPERMARKET,OFF,11701 SOUTH DIXIE HWY,PINECREST POSTAL STO,FL,33156,952a789a-9b24-450f-a2e8-0459dcc2e6ea
WINDMILL FARMS,SUPERMARKET,OFF,6386 DEL CERRO BL,SAN DIEGO,CA,92120,c100c18c-25f2-4abc-8ecb-3bac8d855540
H MART,SUPERMARKET,OFF,3320 K AVENUE,PLANO,TX,75074,4e3caa19-97a9-40ce-b8b8-19cdf12ebe18
SEIWA MARKET A,SUPERMARKET,OFF,1801 S DAIRY ASHFORD ROAD  116,HOUSTON,TX,77077,3fa44178-e936-4b51-9434-591712710bff
SUMMIT STORE,SUPERMARKET,OFF,24197 SUMMIT RD,LOS GATOS,CA,95033,51f97240-99c7-4690-9973-0512fd075d8b
PINK DOT,SUPERMARKET,OFF,8495 SUNSET BL,WEST HOLLYWOOD,CA,90069,aa0e5b8d-6bcc-4a4c-b5ba-195077ab9b3e
SHORELINE CENTRAL MARKET,SUPERMARKET,OFF,15505 WESTMINSTER WY,SEATTLE,WA,98133,446dee70-c766-487f-817f-31dcd708e4a7
ARAMARK,CONCESSIONAIRE,ON,1801 BRYANT STREET SUITE 200,DENVER,CO,80204,601368bc-4bc1-449b-89e5-66284622ab04
HARD ROCK STADIUM,CONCESSIONAIRE,ON,2269 NW 199 STREET,MIAMI,FL,33109,c7c027c4-9c1b-4d9e-ba7b-ce01652c6bb6
BELMONT SPORTSERVICE INC,CONCESSIONAIRE,ON,2400 HEMPSTEAD TPKE,ELMONT,NY,11003,ccfd00f5-adaf-46ed-9f3a-850322459472
OMA ROOFTOP LLC,CONCESSIONAIRE,ON,1 MADISON AVE,NEW YORK,NY,10010,81eac01c-25c3-44de-bfb9-64ae9ca6b288
FACILITY CONCESSION SERVICE,CONCESSIONAIRE,ON,3200 LAS VEGAS BLVD S #600,LAS VEGAS,NV,89109,b95b1be5-1c9f-43e0-a695-c8bcf9a60e09
CLOUD CATERING,CONCESSIONAIRE,ON,4281 HUNTER ST,LONG ISLAND CITY,NY,11101,14b60cdf-54ff-46a9-8e88-38935069e7d3
YANN NURY NYC,CONCESSIONAIRE,ON,598 BROADWAY,NEW YORK,NY,10012,f4a03644-2cc3-42aa-a39c-d0b176974d47
ONTEORA MOUNTAIN HOUSE,CONCESSIONAIRE,ON,96 PINEY POINT ROAD,BOICEVILLE,NY,12412,bacfbc10-a7e4-4889-9b73-d419806a0bf7
COOKS CHAPEL,CONCESSIONAIRE,ON,440 S ANAHEIM BLVD  UNIT 112,ANAHEIM,CA,92805,683e6595-8e9d-4a2a-929f-6da3f76d9239
Tower Beer & Wine,WHOLESALE CLUB,OFF,2161 Piedmont Rd NE,Atlanta,GA,30324,493b5d40-df7f-4235-ac1d-d270a2693853
Doraville Liquor Store  (TOWER),WHOLESALE CLUB,OFF,5877 Buford Hwy NE,Doraville,GA,30340,f530b60a-d64a-4343-9064-e799f8554c73
H Mart Doraville Inc,CONVENIENCE/ GAS,OFF,6035 Peachtree Rd,Doraville,GA,30360,3100c60b-4fcd-47e7-ad87-496f88e68509
Mega Mart,CONVENIENCE/ GAS,OFF,2100 Pleasant Hill Rd #141,Duluth,GA,30096,e7bcf710-b24e-43be-b94c-a669d211e293
Two Guys Food Mart,CONVENIENCE/ GAS,OFF,Ste 410 520 Fair Rd,Statesboro,GA,30458,a41515a4-605d-491c-a615-a79f77e1e220
Shell Food Mart,CONVENIENCE/ GAS,OFF,890 Atlanta St,Roswell,GA,30095,3c32b339-8a1a-4db0-bdc3-4b7d3bc1e22b
EON Petroleum Corp,CONVENIENCE/ GAS,OFF,1334 Atlanta Hwy,Auburn,GA,30011,d4404572-04a1-40e0-baee-0a0bcd523e31
SMOKE & SLURP B,CONVENIENCE/ GAS,OFF,12570 BRIAR FOREST DR STE C,HOUSTON,TX,77077,b1545e91-b5aa-4f70-a6f9-462fec6b3819
General Store 30474,CONVENIENCE/ GAS,OFF,112 Church St,Vidalia,GA,30474,f8267995-4e55-484f-aa23-407c4ee12bd2
CITY MARKET 11,CONVENIENCE/ GAS,OFF,333 N PLACENTIA AV,FULLERTON,CA,92831,266a0005-5bb6-4933-9c91-d809acedf724
Shell Station,CONVENIENCE/ GAS,OFF,1521 Peachtree St Ne,Atlanta,GA,30309,817632b7-2a6a-41cb-9558-7a163c43a8f1
CORK & BREW MARKET,CONVENIENCE/ GAS,OFF,2700 S CONGRESS AVE,AUSTIN,TX,78704,09c742fd-0152-418e-9448-e53f351b6b3c
JEFFERSON MARKET,CONVENIENCE/ GAS,OFF,1704 JEFFERSON ST,NAPA,CA,94559,00bb070e-d037-43f7-a3d5-c604be268f78
Nifty Neighbor,CONVENIENCE/ GAS,OFF,250 Pharr Rd NE Suite C-1,Atlanta,GA,30305,817a99fe-baa6-4bac-a7f1-f904efd6c77a
GG MARKET,CONVENIENCE/ GAS,OFF,7655 TOWN SQUARE LANE #117,RENO,NV,89523,74ec84ad-b087-4570-aced-6d29b994e2e9
Roswell Mini Mart,CONVENIENCE/ GAS,OFF,146 Norcross St,Roswell,GA,30075,ba133220-8e89-4959-9801-6fdf98f53191
BP Gas Station,CONVENIENCE/ GAS,OFF,1989 Hosea L Williams Dr SE,Atlanta,GA,30317,dadfa1f1-9c15-49e7-86b1-9a3e928798bf
The Synovus Toast of the Town,SPECIAL EVENT/ TEMPORARY LICENSE,ON,801 Front Ave,Columbus,GA,31901,690abe66-9bc3-44fe-9927-58b242aa5b3e
,,,,,,,3def42ab-8f7a-4443-a029-3de0c89b6d2f
,Report Created on 4/15/2025 6:44:47 PM,,,,,,a7da32d9-ef48-40e5-9407-0fee26fd2cac
